,id,gender,age,edu,job,nat,other,count,month,info1,info2,info3,decision,object,mov1,mov2,mov3,member,number,tourtype,period,overal,sat1,sat2,sat3,sat4,sat5,sat6,sat7,sat8,sat9,sat10,bf_img,af_img,revisit,recom,district1,district2,district3,district4,district5,district6,district7,district8,district9,district10,district11,district12,district13,district14,district15,district16,district17,district18,district19,zone1,zone2,zone3,zone4,zone5,zone6,zone7,zone8,zone9,zone10,bestspot1,bestspot2,bestspot3,act1,act2,act3,bestact,accom,shop1,shop2,shop3,prd1,prd2,prd3,expense,card,cash
182,854,1,4,3,5,미국, ,5,7,3,2, ,1,6, , , ,혼자,1,개별여행,7,5,5,5,5,5,9,4,5,5,5,5,4,5,5,4,1, , , , , ,11, , , , , , , , , , , , ,1, , , ,5, , , , , ,15,64, ,16,8,2,카지노,1,12, , ,21, , ,1700.0,1500.0,200.0
183,551,2,1,2,5,미국, ,2,8,2,3, ,3,1,4,2,6,가족/친지,2,개별여행,5,5,5,4,4,5,4,4,4,4,4,5,4,5,5,5,1, , , , , , , , , , , , , , , , , , ,1, , , , , , , , , ,5,9,1,1,17,7,쇼핑,1,7,8, ,4,5,12,1020.0,700.0,320.0
188,193,1,1,3,8,미국, ,1,12,3, , ,3,1,16,17, ,혼자,1,개별여행,2,4,4,5,5,4,9,3,2,3,3,5,5,4,5,5, ,4, , , , , , , , , , , , , , , , , , ,2, , , , , , , , ,24, , ,2,18, ,식도락,2,12, , ,21, , ,89.0,55.0,34.0
189,724,2,2,3,5,미국, ,2,12,3, , ,3,1,12,9, ,가족/친지,4,개별여행,2,5,5,5,5,4,9,5,5,3,4,5,5,5,5,5,1, ,8, , , , , , , , , , , , , , , , ,1, ,3, , , , , , , ,1,5,30,17,2, ,고궁/역사유적지방문,1,12, , ,21, , ,300.0,300.0,0.0
193,775,1,4,2,4,미국, ,2,2,2, , ,3,1,2,3, ,혼자,1,개별여행,2,5,5,5,5,5,5,5,5,3,5,5,5,5,5,5,1, , , , , , , , , , , , , , , , , , ,1, , , , , , , , , ,136, , ,1, , ,쇼핑,1,11, , ,3,4, ,264.0,0.0,264.0
194,807,1,3,3,10,미국, ,3,2,3, , ,3,1,10,11,13,친구/연인,2,개별여행,3,4,3,4,5,5,5,4,4,4,4,4,4,5,3,4,1, , , , , , , , , , , , , , , , , , ,1, , , , , , , , , ,8,4,1,17,2,1,유흥.오락,1,3, , ,5, , ,1100.0,0.0,1100.0
195,877,2,1,2,12,미국, ,3,2,3,5, ,24,6, , , ,혼자,1,개별여행,331,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5, , , , ,6, , , , , , , , , , , , , , , , , , ,5, , , , , ,56,58,54,16,17,1,업무수행,8,3, , ,4,5, ,12000.0,0.0,12000.0
196,671,1,1,2,12,미국, ,20,3,2,5,3,2,1,14,6,4,혼자,1,개별여행,71,5,4,5,4,5,4,4,4,4,4,5,4,4,5,5,1,4,8, , , , , , , , , , , , , , , , ,1,2,3, , , , , , , ,9,22,14,19,16,14,공연/민속행사/축제참가관람,2,3,9, ,3,4,5,2650.0,650.0,2000.0
197,293,2,2,2,12,미국, ,1,4,3,2, ,3,1,3,11,12,친구/연인,2,개별여행,5,5,5,4,4,5,5,5,5,5,5,5,4,5,5,5,1, , , , , , , , , , , , , , , , , , ,1, , , , , , , , , ,19,1,6,17,20, ,고궁/역사유적지방문,1,4,5,10,4, , ,500.0,400.0,100.0
198,577,2,2,3,2,미국,19,1,5,3,4, ,1,1,7,15,4,혼자,1,개별여행,6,5,3,5,4,5,4,5,4,4,4,5,3,5,4,5,1, , , , , , , , , , , , , , , , , , ,1, , , , , , , , , ,16,4,6,3,1,18,온천/스파,2,4,5,9,4,5,6,830.0,0.0,830.0
