,id,gender,age,edu,job,nat,other,count,month,info1,info2,info3,decision,object,mov1,mov2,mov3,member,number,tourtype,period,overal,sat1,sat2,sat3,sat4,sat5,sat6,sat7,sat8,sat9,sat10,bf_img,af_img,revisit,recom,district1,district2,district3,district4,district5,district6,district7,district8,district9,district10,district11,district12,district13,district14,district15,district16,district17,district18,district19,zone1,zone2,zone3,zone4,zone5,zone6,zone7,zone8,zone9,zone10,bestspot1,bestspot2,bestspot3,act1,act2,act3,bestact,accom,shop1,shop2,shop3,prd1,prd2,prd3,expense,card,cash
2009,529,2,4,1,4,일본, ,1,1,2, , ,2,1,2,4,10,친구/연인,2,에어텔여행,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1, , , , , , , , , , , , , , , , , , ,1, , , , , , , , , ,5,6,17,1,2,18,쇼핑,1,4,7, ,5,10,18,494.16,323.76,170.4
2010,530,2,1,1,8,일본, ,5,1,2,3,1,1,5, , , ,혼자,1,개별여행,3,4,4,4,4,4,4,4,4,4,4,4,3,3,4,4,1, , , , , , , , , , , , , , , , , , ,1, , , , , , , , , ,5,9, ,1, , ,쇼핑,2,3,7, ,5,10, ,225.78,0.0,225.78
2011,531,2,1,2,8,일본, ,4,1,1,2,3,1,4,7,2,10,혼자,1,에어텔여행,3,5,5,5,3,5,5,4,5,4,5,4,4,3,5,5,1, , , , , , , , , , , , , , , , , , ,1, , , , , , , , , ,5,8,3,1,2,7,쇼핑,1,5,7, ,3,4,14,298.2,0.0,298.2
2012,532,2,4,2,3,일본, ,6,1,3,4,2,2,1,15,4,2,친구/연인,2,에어텔여행,3,4,4,5,5,5,5,4,4,4,4,5,5,5,4,4,1, , , , , , , , , , , , , , , , , , ,1, , , , , , , , , ,3,5, ,5,2,1,식도락,1,2,7,9,4,5,10,1192.8,426.0,766.8
2013,533,2,1,2,8,일본, ,4,1,3,7,1,1,1,2,4,9,가족/친지,2,에어텔여행,3,5,4,5,5,5,5,3,5,5,4,4,4,5,5,5,1, , , , , , , , , , , , , , , , , , ,1, , , , , , , , , ,5, , ,1,2,4,쇼핑,1,3,5,9,1,3,4,579.36,0.0,579.36
2014,534,2,4,1,3,일본, ,1,1,3, , ,1,1,4,15,11,혼자,1,에어텔여행,7,5,5,5,5,5,5,5,5,3,3,5,4,5,4,4,1, , , , , , , , , , , , , , , , , , ,1, , , , , , , , , ,136, , ,21,1,5,시티투어버스이용,1,7, , ,5, , ,863.076,5.3676,857.7084
2015,535,2,2,1,4,일본, ,10,1,3, , ,1,1,2,4,13,혼자,1,개별여행,3,4,3,3,4,4,4,2,3,3,3,3,4,4,5,5,1, , , , , , , , , , , , , , , , , , ,1, , , , , , , , , ,5,19, ,19,5,2,공연/민속행사/축제참가관람,1,7, , ,5, , ,383.4,144.84,238.56
2016,536,2,1,4,8,일본, ,10,1,3, , ,1,4,2,4, ,혼자,1,개별여행,61,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1, , , , , , , , , , , , , , , , , , ,1, , , , , , , , , ,19,8,20,1,2, ,쇼핑,3,5,7,11,4,5,10,2215.2,2215.2,0.0
2017,537,2,3,1,3,일본, ,30,1,3, , ,3,1,2,4, ,친구/연인,3,에어텔여행,2,4,4,3,5,5,4,3,3,3,3,4,4,4,5,5,1, , , , , , , , , , , , , , , , , , ,1, , , , , , , , , ,8,5,6,1,5,2,쇼핑,1,10, , ,5,10, ,455.82,298.2,157.62
2018,538,2,1,1,4,일본, ,5,1,3,5, ,3,1,2,4, ,친구/연인,2,에어텔여행,4,5,4,4,5,5,4,4,3,4,4,4,3,3,5,4,1, , , , , , , , , , , , , , , , , , ,1, , , , , , , , , ,14,19,5,1,2, ,식도락,1,7,10, ,4,5,10,523.98,0.0,523.98
