,id,gender,age,edu,job,nat,other,count,month,info1,info2,info3,decision,object,mov1,mov2,mov3,member,number,tourtype,period,overal,sat1,sat2,sat3,sat4,sat5,sat6,sat7,sat8,sat9,sat10,bf_img,af_img,revisit,recom,district1,district2,district3,district4,district5,district6,district7,district8,district9,district10,district11,district12,district13,district14,district15,district16,district17,district18,district19,zone1,zone2,zone3,zone4,zone5,zone6,zone7,zone8,zone9,zone10,bestspot1,bestspot2,bestspot3,act1,act2,act3,bestact,accom,shop1,shop2,shop3,prd1,prd2,prd3,expense,card,cash
1826,233,2,0,1,8,홍콩, ,1,1,3,4,5,2,1,2,9,11,친구/연인,7,개별여행,6,5,5,5,5,5,5,5,5,5,5,5,4,4,5,5,1, , , , , , , , , , , , , , , , , , ,1, , , , , , , , , ,4,5,17,2,8,1,식도락,2,2,7, ,18, , ,902.3,0.0,902.3
1827,234,2,1,2,8,홍콩, ,5,1,3,6,2,1,1,8,13,1,가족/친지,2,개별여행,8,4,3,4,4,4,3,4,3,4,4,4,4,4,4,4,1, , ,9, , , , , , , , , , , , , , , ,1, , ,4, , , , , , ,1,4, ,18,2,1,자연경관감상,2,1,9,10,4,5,8,670.28,644.5,25.78
1831,239,2,1,2,3,홍콩, ,6,1,5,2,3,1,1,1,4,7,혼자,1,개별여행,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,3,1, , , , , , , , , , , , , , , , , , ,1, , , , , , , , , ,18,9,4,2,10, ,스포츠활동,2,2,9,10,4,9,10,644.5,257.8,386.7
1835,243,2,1,2,8,홍콩, ,3,1,2,4,7,8,1,4,6,2,친구/연인,2,개별여행,8,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1, , , , , , , , , , , , , , , , , , ,1, , , , , , , , , ,14,5,8,3,1,2,식도락,2,7, , ,5, , ,1546.8,386.7,1160.1
1877,290,1,4,2,4,홍콩, ,2,1,3,5,4,3,1,16,9,4,가족/친지,4,단체여행,6,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4, , , , , , , , , ,15, , ,2, , , , , , , , , , , ,6, , , , ,99,96,97,21,2,1,식도락,1,1,11,10,11,10,18,549.114,549.114,0.0
1878,291,2,1,2,8,홍콩,1,1,1,2,3,4,2,1,16,10,2,친구/연인,2,개별여행,6,5,4,5,4,5,5,4,4,5,4,4,4,5,5,5,1, , , , , , , , , , , ,2, , , , , , ,1, , , , ,6, , , , ,1,8,4,21,2,1,쇼핑,2,1,5,11,4,5,10,664.4086519,664.4086519,0.0
1879,292,2,2,2,9,홍콩,1,1,1,1,2,4,3,1,16,9,10,가족/친지,4,단체여행,5,4,4,4,5,4,4,4,4,4,4,4,4,4,4,4, , , , , , , , , , , , ,2, , , , , , , , , , , ,6, , , , ,99,96,97,21,3,1,온천/스파,1,1,2,10,5,10,18,515.6,464.04,51.56
1880,293,2,1,2,8,홍콩,1,1,1,2,3,4,2,1,9,10,2,친구/연인,2,개별여행,6,5,4,4,4,4,5,4,4,4,5,4,4,5,5,5,1, , , , , , , , , , , ,2, , , , , , ,1, , , , ,6, , , , ,5,1,97,21,2,1,쇼핑,2,5,7,11,4,5,10,688.7757174,623.7968761,64.97884126
1881,341,1,1,2,3,홍콩,1,1,1,2,3, ,5,1,1,10,4,가족/친지,3,에어텔여행,4,3,3,3,4,3,4,3,3,3,3,4,4,3,2,3, , , , , , , , , , , , , , , , ,16, , , , , , , , , ,8, , ,125,124, ,1,2,18,자연경관감상,1,2,10, ,5,8,10,1675.7,1160.1,515.6
1882,342,2,1,2,3,홍콩, ,1,1,3,5, ,2,1,1,6,5,가족/친지,3,개별여행,5,4,4,4,4,5,4,4,4,3,4,4,4,4,3,4, , , , , , , , , , , , , , , , ,16, , , , , , , , , ,8, , ,128,129,124,4,2,7,휴양/휴식,1,2,9, ,5,10, ,89.34590674,48.73413095,40.61177579
