,id,gender,age,edu,job,nat,other,count,month,info1,info2,info3,decision,object,mov1,mov2,mov3,member,number,tourtype,period,overal,sat1,sat2,sat3,sat4,sat5,sat6,sat7,sat8,sat9,sat10,bf_img,af_img,revisit,recom,district1,district2,district3,district4,district5,district6,district7,district8,district9,district10,district11,district12,district13,district14,district15,district16,district17,district18,district19,zone1,zone2,zone3,zone4,zone5,zone6,zone7,zone8,zone9,zone10,bestspot1,bestspot2,bestspot3,act1,act2,act3,bestact,accom,shop1,shop2,shop3,prd1,prd2,prd3,expense,card,cash
1403,93,2,1,2,5,말레이시아, ,3,5,3, , ,2,1,3,2,1,가족/친지,3,개별여행,61,4,4,4,5,5,5,5,5,3,4,4,3,4,3,4,1, ,8, , , , , , , , , ,2, , , ,16, , ,1, ,3, , ,6, ,8, , ,124,125,7,1,18,20,자연경관감상,3,3,5,10,4,5,9,1824.8334,1824.833375,0.0
1555,1293,2,2,1,4,말레이시아, ,1,10,2,3,1,2,5, , , ,혼자,1,개별여행,3,4,4,4,4,4,5,5,5,4,4,4,4,4,5,4, , , , , , , , , , , , ,2, , , , , , , , , , , ,6, , , , ,96,97,103,18,19,2,공연/민속행사/축제참가관람,4,9, , ,4,6, ,498.593,236.3,262.293
1584,1272,2,2,1,4,말레이시아, ,1,11,3,2,1,3,1,1,9,16,친구/연인,2,개별여행,4,5,5,4,4,5,5,5,4,4,4,5,4,4,4,5,1, , , , , , , , , , , ,2, , , , , , ,1, , , , ,6, , , , ,96,2,16,1,18,21,시티투어버스이용,2,7,9, ,3,4,6,741.982,519.86,222.122
1591,299,2,3,3,5,말레이시아, ,1,12,3, , ,4,1,5,16,8,가족/친지,5,개별여행,5,4,4,4,4,4,4,4,4,3,4,3,3,4,4,4,1,4,8,9, , , , , , , , , , , , , , , ,1,2,3,4, , , , , , ,4,48,9,4,9,10,스포츠활동,1,10,4,6,4, , ,370.6985407,0.0,370.6985407
2192,946,1,2,3,2,말레이시아, ,2,1,5,3, ,6,6, , , ,가족/친지,3,단체여행,6,4,3,4,4,4,4,4,4,2,2,3,4,4,4,4,1,4, ,9, , , , , , , , , , , , , , , ,1,2, ,4, , , , , , ,2,4,5,14,17,21,시티투어버스이용,2,2,4,5,4,6,18,824.73,557.25,267.48
2193,947,1,2,3,6,말레이시아, ,1,1,5,3,6,12,1,1,3,8,친구/연인,2,개별여행,7,5,4,5,5,4,4,4,4,3,4,4,4,4,4,4,1, , ,9, , , , , , , , , , , , , , , ,1, , ,4, , , , , , ,48,20,4,16,22,1,자연경관감상,2,5,7,8,3,4, ,292.4047857,0.0,292.4047857
2205,967,1,1,4,4,말레이시아, ,1,1,2, , ,3,1,2,8,4,친구/연인,4,단체여행,7,5,4,3,4,4,4,4,3,3,2,4,4,4,4,4,1, ,8,9, , , , , , , , , , , , ,16, , ,1, ,3,4, , , ,8, , ,128,49,4,1,9,8,카지노,1,3, , ,4,10, ,1738.62,1404.27,334.35
2231,1017,1,1,2,8,말레이시아, ,1,1,3,5,1,9,1,1,4,13,친구/연인,3,개별여행,7,5,5,5,5,5,5,5,5,3,5,5,5,5,5,5,1, , , , , , , , , , , ,2, , , , , , ,1, , , , ,6, , , , ,4,9,5,7,9,18,유흥.오락,2,3,5,7,3,4,18,1114.5,0.0,1114.5
2236,1023,1,3,3,2,말레이시아, ,2,1,3,7,2,4,1,8,2,11,가족/친지,6,개별여행,9,5,5,5,4,5,5,4,3,3,3,5,5,5,5,5,1,4, , , , , , , , , , , , , , , , , ,1,2, , , , , , , , ,5,9,10,18,1,9,쇼핑,1,4,6,7,3,5,15,4212.81,869.31,3343.5
2241,1031,1,1,2,2,말레이시아, ,1,1,3, , ,6,1,2,8,3,친구/연인,4,개별여행,6,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1, ,8, , , , , , , , , , , , , , , , ,1, ,3, , , , , , , ,5,4,8,21,1,17,시티투어버스이용,1,3,5,10,3,4,18,958.47,445.8,512.67
2258,1053,1,1,3,5,말레이시아, ,1,1,3,1,5,5,1,8,2,11,가족/친지,2,개별여행,6,1,5,5,5,2,4,5,5,2,3,5,5,5,5,5,1, , ,9, , , , , , , , , , , , , , , ,1, , ,4, , , , , , ,16,48,6,1,22,4,쇼핑,2,4,5,7,2,3,4,445.8,0.0,445.8
2276,1081,1,0,2,8,말레이시아, ,2,1,2, , ,5,1,7,4,8,혼자,1,개별여행,12,5,5,5,5,5,5,5,5,3,2,5,5,5,5,5,1, ,8, , , , , , , , , , , , , , , , ,1, ,3, , , , , , , ,20,28,9,2,1,3,온천/스파,1,3,7,9,4,14,16,1103.355,735.57,367.785
2286,1094,1,0,2,8,말레이시아, ,1,1,2,3,5,2,1,8,1,9,친구/연인,2,개별여행,6,5,5,5,5,4,5,5,5,4,5,5,4,5,5,5,1, , , , , , , , , , , , , , , , , , ,1, , , , , , , , , ,17,14,9,17,1,20,전통문화체험,2,4,5,7,3,5,6,445.8,0.0,445.8
2287,1095,1,1,3,8,말레이시아, ,1,1,3,2,4,2,1,1,4,7,가족/친지,4,개별여행,8,5,5,5,5,4,4,5,5,4,5,5,4,4,4,4,1, , ,9, , , , , , , , , , , , , , , ,1, , ,4, , , , , , ,49,10,1,18,1,9,고궁/역사유적지방문,1,7,9, ,4,10,16,222.9,0.0,222.9
2297,1110,1,1,2,3,말레이시아, ,1,1,1,3,5,2,1,3,2,9,친구/연인,11,단체여행,5,4,4,4,4,4,5,5,5,4,3,3,4,4,5,5,1, , ,9, , , , , , , , , , , , , , , ,1, , ,4, , , , , , ,48,8,6,1,22,18,쇼핑,1,4,5,8,1,4,6,668.7,668.7,0.0
2322,1142,1,1,4,6,말레이시아, ,1,1,3,4,8,6,1,2,4,6,친구/연인,2,개별여행,10,5,4,4,4,4,4,4,4,4,4,4,5,5,5,4,1, , , , , , , , , , , , , , , , , , ,1, , , , , , , , , ,4,1,5,8,1,21,박물관/전시관방문,2,1,5,7,3,4,6,687.84,0.0,687.84
2326,1149,1,2,2,5,말레이시아, ,1,1,3, , ,1,6, , , ,혼자,1,개별여행,7,4,5,4,4,3,4,5,4,2,3,4,4,4,4,4,1, , , , , , , , , , , , , , , , , , ,1, , , , , , , , , ,8, , ,1,16, ,쇼핑,1,3, , ,4,5, ,1532.0,1532.0,0.0
2342,1170,1,1,4,7,말레이시아, ,1,1,3,2, ,3,1,1,3,8,친구/연인,6,개별여행,10,4,2,4,3,3,3,5,3,3,4,4,4,4,4,4,1, ,8,9, , , , , , , , , , , , , , , ,1, ,3,4, , , , , , ,1,2,4,17,9,18,박물관/전시관방문,2,6,7, ,3,4,11,553.9065,0.0,553.9065
2352,1188,2,0,2,8,말레이시아, ,1,1,1,5,4,6,4,8,2,1,가족/친지,2,단체여행,4,5,4,5,5,3,5,5,5,1,5,5,4,5,5,5,1,4, , , , , , , , , , , , , , , , , ,1,2, , , , , , , , ,4,21,9,1,10,14,스포츠활동,2,2, , ,5, , ,1560.3,0.0,1560.3
2362,1200,2,2,2,5,말레이시아, ,1,1,3,1,4,10,1,1,8, ,친구/연인,4,단체여행,5,4,4,4,4,3,5,5,5,3,5,5,5,5,5,5,1, , ,9, , , , , , , , , , , , , , , ,1, , ,4, , , , , , ,8,5,4,17,9,1,스포츠활동,1,7, , ,5,6, ,735.57,0.0,735.57
2387,1235,2,1,2,8,말레이시아, ,2,1,2,3,4,3,1,2,8,1,친구/연인,4,개별여행,7,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,1, ,8,9, , , , , , , , , , , , ,16, , ,1, ,3,4, , , ,8, , ,42,125,48,10,1,18,스포츠활동,2,5,7,9,4,5,6,1783.2,445.8,1337.4
2388,1236,2,1,2,8,말레이시아, ,1,1,3,5,2,4,5, , , ,혼자,1,개별여행,8,4,4,4,3,3,3,4,4,2,3,4,4,4,4,4,1, , , , , , , , , , , , , , , , , , ,1, , , , , , , , , ,5,6,8,1,20,2,쇼핑,2,4,6,7,5,14,19,479.2189543,337.0777391,142.1412153
2401,1256,2,3,3,5,말레이시아, ,1,1,2,3,5,6,5, , , ,가족/친지,2,개별여행,12,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1, ,8, , , , , , , , , , , , , , , , ,1, ,3, , , , , , , ,5,20,19,1,10,17,스포츠활동,4,5,6,8,4,5, ,2006.1,0.0,2006.1
2408,1263,2,1,2,8,말레이시아, ,1,1,3,2,5,15,7, , , ,친구/연인,16,개별여행,7,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1, , , , , , , , , , , , , , , , , , ,1, , , , , , , , , ,17,8,5,1,14,22,쇼핑,2,4,5,10,4, , ,512.67,0.0,512.67
2415,1272,2,1,2,8,말레이시아, ,1,1,3,1,7,3,1,8,1,2,가족/친지,7,단체여행,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1, , ,9, , , , , , , , , , , , , , , ,1, , ,4, , , , , , ,48,50,8,1,18, ,쇼핑,1,1,5,8,4,9,18,936.18,0.0,936.18
2424,1284,2,0,2,8,말레이시아,1,2,1,3,5,2,12,1,2,4,13,가족/친지,5,개별여행,9,4,5,5,5,5,5,5,5,5,5,5,4,4,5,4,1, ,8, , , , , , , , , , , , , , , , ,1, ,3, , , , , , , ,3,5,9,1,20,2,쇼핑,7,4,7,9,3,4,14,2229.0,1114.5,1114.5
2439,1306,2,1, ,8,말레이시아, ,2,1,1,5, ,1,1,13,16, ,가족/친지,2,단체여행,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1, ,8,9, , , , , , , , , , , , , , , ,1, ,3,4, , , , , , ,51,28,1,17,21,7,테마파크,1,5,7, ,5, , ,1337.4,891.6,445.8
2440,1307,2,0,2,8,말레이시아, ,4,1,3, , ,8,1,1,11,5,가족/친지,4,개별여행,11,4,4,4,3,3,4,4,4,3,2,5,4,4,5,5,1,4,8, , , , , , , , , ,2, , , ,16, , ,1,2,3, , ,6, ,8, , ,125,136,28,7,1,9,레포츠활동,2,4,5,7,2,3,5,674.1554781,0.0,674.1554781
2441,1308,2,0,2,8,말레이시아, ,1,1,5, , ,1,7, , , ,친구/연인,14,단체여행,10,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,1,4, ,9, , , , , , , , , , , , , , , ,1,2, ,4, , , , , , ,48,3,6,14,9,17,쇼핑,2,4,6,7,4,5, ,668.7,0.0,668.7
2443,1310,2,1,2,5,말레이시아, ,1,1,3,2,5,6,1,3,1,8,가족/친지,2,개별여행,5,5,5,5,3,3,4,4,3,3,3,4,3,4,3,4,1, , ,9, , , , , , , , , , , , , , , ,1, , ,4, , , , , , ,6,4,9,17,1,9,테마파크,1,4,6,7,4,5,6,222.9,0.0,222.9
2447,1314,2,4,2,2,말레이시아, ,2,1,3,2,5,2,1,7,13,2,가족/친지,6,개별여행,9,4,5,5,4,4,5,5,5,4,4,5,5,5,5,5,1, , , ,6, , , , , , , , , , , , , , ,1, , , ,5, , , , , ,6,7, ,1,7,10,쇼핑,2,3,7,11,3,5,13,1003.05,222.9,780.15
2449,1316,2,1,2,8,말레이시아, ,1,1,3,2,8,5,1,8,6,2,가족/친지,4,개별여행,4,4,4,3,3,4,4,3,3,3,3,4,4,4,4,4,1, , , , , , , , , , , , , , , , , , ,1, , , , , , , , , ,8,19,5,1,2,18,쇼핑,1,5,7, ,3,4,5,1738.62,334.35,1404.27
2454,1321,2,1,2,8,말레이시아, ,9,1,3,5,6,6,1,7,2,13,가족/친지,7,개별여행,28,5,5,4,5,5,5,5,5,4,4,5,5,5,5,5,1, , , , , , , , , , , , , , , , , , ,1, , , , , , , , , ,1,2,3,1,22,14,연수/교육/연구,2,3,7,9,4,5,19,1397.045087,178.6918135,1218.353274
2459,1328,2,1,3,5,말레이시아, ,2,1,3,1,5,6,1,4,2,8,가족/친지,3,단체여행,5,5,4,5,5,5,5,5,4,3,4,4,4,5,5,5,1, , ,9, , , , , , , , , , , , , , , ,1, , ,4, , , , , , ,49,6,8,18,17,10,스포츠활동,1,4,5,7,4,5,18,869.31,869.31,0.0
2461,1332,2,3,4,1,말레이시아, ,1,1,3, , ,3,1,8,2,3,친구/연인,6,단체여행,5,4,4,4,5,5,5,4,4,4,4,5,4,4,4,4,1,4,8,9, , , , , , , , , , , , , , , ,1,2,3,4, , , , , , ,49,48,4,1,8,10,스포츠활동,1,7, , ,4,5,10,1225.95,0.0,1225.95
2462,1333,2,1, ,17,말레이시아, ,2,1,2,3, ,3,1,2,4,13,혼자,1,개별여행,60,5,4,4,5,5,5,5,5,4,4,5,4,4,4,4,1, , , , , , , , , , , ,2, , , , , , ,1, , , , ,6, , , , ,14,3,4,1,9,8,온천/스파,2,5,6,7,3,4,5,1783.2,0.0,1783.2
2465,1337,2,1,2,8,말레이시아, ,1,1,4,3,1,4,7, , , ,친구/연인,15,단체여행,10,5,5,5,4,5,5,5,5,5,4,5,4,5,5,5,1,4,8, , , , , , , , , , , , , , , , ,1,2,3, , , , , , , ,39,136,9,17,1,20,고궁/역사유적지방문,2,4,6,9,4,10,20,1337.4,0.0,1337.4
2466,1338,2,1,2,1,말레이시아, ,1,1,5,3,2,5,1,1,13,4,친구/연인,5,개별여행,10,5,4,5,5,4,4,5,5,2,4,5,3,5,4,5,1, , , , , , , , , , , ,2, , , , , , ,1, , , , ,6, , , , ,1,6,9,18,21,22,자연경관감상,2,4,7,9,3,5,4,456.945,0.0,456.945
2470,1342,2,1,2,4,말레이시아, ,1,1,5,3,1,6,1,4,8,2,가족/친지,10,개별여행,8,4,4,4,4,4,4,4,4,3,3,4,3,3,3,3,1,4, , , , , , , , , , , , , , ,16, , ,1,2, , , , , ,8, , ,125,5,8,1,11,9,레포츠활동,1,4,5,8,4,9,10,378.93,133.74,245.19
2498,1382,2,2,2,12,말레이시아, ,1,1,3,5,2,4,1,8,1,3,가족/친지,3,개별여행,7,5,5,5,5,3,4,5,5,4,4,5,5,5,5,5,1, ,8,9, , , , , , , , , , , , , , , ,1, ,3,4, , , , , , ,6,5,49,9,10,17,스포츠활동,2,4,6,7,10,18, ,425.739,0.0,425.739
2502,1387,2,1,2,5,말레이시아, ,2,1,3,2,5,10,1,8,13,6,가족/친지,3,개별여행,7,5,5,5,5,3,4,5,5,4,4,5,4,4,5,5,1, , ,9, , , , , , , , , , , , , , , ,1, , ,4, , , , , , ,51,4,1,10,17,18,스포츠활동,2,4,7,8,2,4,5,327.3309129,0.0,327.3309129
2536,1522,2,1,2,11,말레이시아, ,2,1,2,3, ,3,5, , , ,친구/연인,2,개별여행,3,5,4,3,5,5,5,4,3,4,4,4,3,4,5,5, , , , , , , , , , , , ,2, , , , , , , , , , , ,6, , , , ,99,97,96,5,2,1,쇼핑,4,1,11, ,10,13,14,259.9153651,0.0,259.9153651
2537,1523,1,1,3,1,말레이시아, ,1,1,2,3, ,5,7, , , ,혼자,1,개별여행,90,4,2,5,3,4,3,3,3,2,4,5,4,4,4,4, , , , , , , , , , , , ,2, , , ,16, , , , , , , ,6, ,8, , ,99,102,129,12,10,18,자연경관감상,1,3, , ,4,9,10,1437.656863,1437.656863,0.0
2538,1524,2,4,3,4,말레이시아, ,10,1,9, , ,1,6, , , ,혼자,1,개별여행,14,5,4,4,4,4,5,4,5,4,4,4,5,5,4,4, , , , , , , , , ,15, , ,2, , , , , , , , , , , ,6, , , , ,79,99, ,16, , ,업무수행,1,1,9, ,4,13,18,1769.826,1769.826,0.0
2539,1525,2,1,2,8,말레이시아, ,4,1,3,4,2,2,1,2,16,1,혼자,1,개별여행,4,5,4,4,5,5,5,4,3,3,4,4,4,5,5,5, , , , , , , , , , , , ,2, , , , , , , , , , , ,6, , , , ,97,96,104,2,1, ,쇼핑,1,1,3, ,3,4,5,299.3547,0.0,299.3547
2540,1526,2,1,2,3,말레이시아, ,2,1,3,4, ,3,1,9,16,10,혼자,1,개별여행,3,4,4,4,4,4,4,4,4,3,4,3,3,4,4,5, , , , , , , , , , , , ,2, , , , , , , , , , , ,6, , , , ,99,97,96,21,2,1,시티투어버스이용,1,9,11, ,4,5,10,203.058879,0.0,203.058879
2541,1527,1,2,2,3,말레이시아, ,4,1,2,3,4,1,6, , , ,직장동료,2,개별여행,4,4,4,4,5,5,5,4,4,3,4,5,4,4,4,4, , , , , , , , , , , , ,2, , , , , , , , , , , ,6, , , , ,96,103,99,15,21,1,시티투어버스이용,1,2,9, ,8,10,18,411.9192,0.0,411.9192
2653,68,1,2,2,6,말레이시아, ,1,2,3,4,2,6,1,1,8,2,가족/친지,2,개별여행,7,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,1, , , , , , , , , , , , , , , ,16, , ,1, , , , , , ,8, , ,124,125,132,1,4,17,쇼핑,1,1,3,7,3,5, ,757.86,312.06,445.8
2654,69,1,1,2,5,말레이시아, ,2,2,3, , ,12,1,7,16, ,가족/친지,3,개별여행,5,4,4,4,4,4,4,4,4,4,4,4,4,5,4,4,1, , , , , , , , , , , , , , , , , , ,1, , , , , , , , , ,1,8,20,1,4, ,테마파크,7,1,5,10,2,4, ,1850.07,1627.17,222.9
2655,70,1,1,2,7,말레이시아, ,1,2,3,5,7,6,1,1,11,16,친구/연인,2,개별여행,6,5,5,5,4,3,4,4,4,3,3,5,3,4,5,5,1, , , , , , , , , , , , , , , , , , ,1, , , , , , , , , ,9,1,4,18,22,7,쇼핑,2,6, , ,3,4, ,466.7900124,0.0,466.7900124
2656,71,1,1,2,8,말레이시아, ,1,2,3,6,2,6,1,7,8,5,친구/연인,3,개별여행,6,5,5,4,5,5,5,5,5,4,5,5,5,5,5,5,1, , , , , , , , , , , , , , , , , , ,1, , , , , , , , , ,3,16,14,1,4,18,쇼핑,7,3,5,7,1,3,4,668.7,0.0,668.7
2657,72,1,1,2,8,말레이시아,1,1,2,3,5,2,5,1,6,13,4,친구/연인,2,개별여행,8,4,4,4,3,4,3,3,4,4,3,3,5,4,4,3,1, , , , , , , , , , , ,2, , , , , , ,1, , , , ,6, , , , ,96,20,14,1,9,17,테마파크,1,1,6,8,12, , ,780.15,780.15,0.0
2658,73,1,1,2,8,말레이시아, ,2,2,1,2,3,2,4,1,2,4,친구/연인,3,개별여행,8,4,4,4,4,3,4,4,4,3,3,4,3,3,3,3,1,4,8, , , , , , , , , , , , , , , , ,1,2,3, , , , , , , ,9,5,4,1,18,17,자연경관감상,1,3,5,7,3,4,12,728.883,0.0,728.883
2659,74,2,1,3,6,말레이시아, ,3,2,2,3,5,3,1,2,4,16,혼자,1,개별여행,5,4,3,4,4,4,3,4,4,4,4,4,4,4,4,4,1, , , , , , , , , , , , , , , , , , ,1, , , , , , , , , ,1,8,9,1,4,2,쇼핑,1,3,5, ,3,4, ,644.5,644.5,0.0
2660,75,2,1,2,6,말레이시아, ,1,2,7, , ,7,1,1,2, ,친구/연인,5,개별여행,7,5,4,5,5,4,5,5,5,3,4,4,5,5,4,4,1, , , , , , , , , , , , , , , ,16, , ,1, , , , , , ,8, , ,9,4,2,5,1,4,휴양/휴식,2,6, , ,4, , ,653.5060173,0.0,653.5060173
2661,77,2,1,3,4,말레이시아, ,1,2,7,2,4,1,1,3,2,4,친구/연인,7,개별여행,5,5,5,5,5,5,5,5,5,5,5,5,4,5,4,5,1,4, ,9,6, , , , , , , , , , , , , , ,1,2, ,4,5, , , , , ,2,22,49,1,9,21,스포츠활동,1,4,5,6,3,4,5,568.395,445.8,122.595
2662,78,2,1,3,4,말레이시아, ,2,2,3,2,5,4,1,4,2,16,친구/연인,2,개별여행,6,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,1, , , , , , , , , , , ,2, , , , , , ,1, , , , ,6, , , , ,14,99,98,1,2,4,쇼핑,1,3,5,7,3,4,10,747.62,644.5,103.12
2663,79,2,1,4,4,말레이시아, ,1,2,3,7,5,12,1,8,2,13,친구/연인,2,개별여행,10,4,4,5,4,4,4,5,5,4,3,4,4,4,4,4,1, , , , , , , , , , , ,2, , , ,16, , ,1, , , , ,6, ,8, , ,5,127,97,1,18,9,자연경관감상,2,7,10, ,5,9,11,958.47,0.0,958.47
2664,80,2,0,2,8,말레이시아, ,1,2,3,2,7,4,1,2,8,16,가족/친지,6,개별여행,24,4,4,4,4,4,4,3,3,2,3,4,5,4,4,3,1,4,8, , , , , , , , , , , , , , , , ,1,2,3, , , , , , , ,8,12,9,1,4,17,쇼핑,1,4,5,7,15,2,3,1069.92,534.96,534.96
2665,81,2,1,2,8,말레이시아, ,1,2,3, , ,2,1,1,4,3,혼자,1,개별여행,5,5,5,5,5,4,4,5,5,3,5,5,5,5,4,4,1, , , , , , , , , , , , , , , , , , ,1, , , , , , , , , ,5,9,8,4,18,17,고궁/역사유적지방문,2,5,6,7,3, , ,212.1772784,0.0,212.1772784
2666,82,2,0,1,8,말레이시아, ,3,2,3,7,1,2,1,13,6,2,가족/친지,2,개별여행,7,4,4,3,3,4,4,4,4,4,4,4,4,4,5,4,1, , , , , , , , , , , , , , , , , , ,1, , , , , , , , , ,5,7,4,1,17,9,공연/민속행사/축제참가관람,1,7, , ,4,5,13,1274.988,557.25,717.738
2667,83,2,0,1,8,말레이시아, ,1,2,1,3,5,6,1,11,4,8,가족/친지,4,개별여행,5,5,4,4,4,4,4,4,4,4,4,4,4,4,5,5,1, ,8, , , , , , , , , , , , , , , , ,1, ,3, , , , , , , ,4,28,5,2,1,9,테마파크,1,1,7,10,9,18, ,891.6,668.7,222.9
2668,84,2,1,2,8,말레이시아, ,1,2,2,7, ,6,1,2,4,8,친구/연인,5,개별여행,6,5,4,5,5,5,5,4,4,3,4,5,3,5,4,4,1, , , , , , , , , , , , , , , , , , ,1, , , , , , , , , ,12,9,1,1,7,17,쇼핑,2,4,6,7,3,5,8,785.7225,0.0,785.7225
2669,85,2,1,2,1,말레이시아, ,1,2,3,6,1,10,1,1,3,6,친구/연인,5,개별여행,11,4,3,4,4,5,3,4,4,3,3,4,4,5,4,5,1, , , , , , , ,14, , , ,2, , , ,16, , ,1, , , , ,6, ,8, , ,124,4,99,18,7,17,자연경관감상,1,4,7,10,4,9,18,976.0154805,0.0,976.0154805
2670,86,2,2,4,2,말레이시아, ,1,2,1,3,7,12,1,2,3,8,가족/친지,14,단체여행,8,4,5,5,5,5,5,5,5,5,5,5,4,4,4,5,1,4, , , , , , , , , , , , , , , , , ,1,2, , , , , , , , ,22,2,5,1,7,18,쇼핑,1,1,2,7,4,5,8,1471.14,0.0,1471.14
2816,250,1,1,3,7,말레이시아, ,2,2,5,3, ,1,1,4,2, ,가족/친지,2,개별여행,3,4,4,4,4,4,4,4,5,2,3,4,4,4,4,4, , ,8, , , , , , , , , , , , , , , , , , ,3, , , , , , , ,29, , ,17,2,1,쇼핑,1,1, , ,4,5, ,1025.34,445.8,579.54
2817,252,2,2,2,2,말레이시아, ,2,2,3,4,1,5,1,8,3,6,가족/친지,5,개별여행,5,4,4,4,3,4,4,4,4,3,3,4,3,4,4,4,1, , ,9, , , , , , , , , , , , , , , ,1, , ,4, , , , , , ,48,49,3,18,17,1,자연경관감상,2,5,6,8,5,6,19,323.205,111.45,211.755
2950,425,1,1,3,2,말레이시아, ,1,2,3,6,4,12,1,16,9,2,친구/연인,3,개별여행,12,4,5,5,2,3,1,4,5,2,3,2,5,2,2,2,1, , , , , , , , , , , ,2, , , , , , ,1, , , , ,6, , , , ,6,4,96,17,20,1,쇼핑,2,4,7, ,4,5,14,891.6,111.45,780.15
2951,426,1,4,3,5,말레이시아, ,3,2,8, , ,3,6, , , ,혼자,1,개별여행,3,4,3,4,4,3,9,4,4,3,4,5,3,4,4,4, , , , , , , , ,14, , , , , , , , , , , , , , , ,6, , , , ,136, , ,16, , ,업무수행,1,12, , ,21, , ,601.83,445.8,156.03
2952,427,1,2,2,1,말레이시아, ,1,2,3,5, ,3,1,2,1,12,친구/연인,5,개별여행,11,4,5,5,4,4,5,5,4,4,4,5,5,5,5,5,1, , , , , , , , , , , ,2, , , ,16, , ,1, , , , ,6, ,8, , ,128,134,96,1,7,17,쇼핑,2,4,5,7,3,4,5,1560.3,1114.5,445.8
2953,429,2,3,2,7,말레이시아, ,1,2,3,2,5,3,1,3,2,4,가족/친지,4,개별여행,6,4,5,5,4,3,4,5,5,2,3,5,5,5,5,5,1, , , , , , , , , , , , , , , , , , ,1, , , , , , , , , ,4,5,16,1,17,20,고궁/역사유적지방문,2,6,7, ,4,5,9,2229.0,0.0,2229.0
2954,430,2,1,2,8,말레이시아, ,1,2,3,5,2,5,1,3,13,2,가족/친지,6,개별여행,6,5,5,5,5,4,5,5,5,4,4,5,4,5,5,5,1, ,8,9, , , , , , , , , , , , , , , ,1, ,3,4, , , , , , ,8,48,4,1,17,18,쇼핑,1,4,5,7,4,5,6,135.7934582,0.0,135.7934582
2955,431,2,1,2,1,말레이시아, ,1,2,3,6,4,2,1,1,13,4,가족/친지,6,개별여행,5,4,4,4,4,4,4,4,4,4,4,4,4,4,5,5,1, , , , , , , , , , , , , , , , , , ,1, , , , , , , , , ,8,14,6,10,18,22,전통문화체험,7,2,4,6,1,4,5,1270.53,891.6,378.93
3058,555,1,3, ,7,말레이시아, ,3,2,2, , ,6,5, , , ,가족/친지,3,개별여행,5,5,4,5,5,5,5,5,5,3,3,4,4,5,4,5,1, , , , , , , , , , , , , , , , , , ,1, , , , , , , , , ,8,2,16,18,1,17,쇼핑,3,5,6,8,1,3,5,976.0154805,678.9672908,297.0481897
3059,556,1,2,2,3,말레이시아, ,1,2,1,3,5,3,1,8,3,13,가족/친지,4,단체여행,4,4,5,5,5,5,5,5,5,4,5,5,4,4,3,4,1, , ,9, , , , , , , , , , , , , , , ,1, , ,4, , , , , , ,16,8,3,1,18,22,전통문화체험,1,9, , ,4,10, ,824.73,445.8,378.93
3060,558,2,1,1,12,말레이시아, ,2,2,3,5, ,6,1,2,4,3,혼자,1,개별여행,6,4,5,5,4,5,5,5,5,5,5,5,5,5,5,5,1, ,8, , , , , , , , , , , , , , , , ,1, ,3, , , , , , , ,5,1,2,1,2,7,식도락,2,9, , ,3,4,10,800.0,0.0,800.0
3172,692,1,1,2,8,말레이시아,1,2,2,3,2,5,6,1,1,4,5,친구/연인,2,개별여행,8,4,4,5,4,4,4,4,5,3,3,4,4,3,4,5,1, , , , , , , , , , , , , , , , , , ,1, , , , , , , , , ,5,12,13,1,17,18,자연경관감상,7,5,7,9,4,5,10,412.365,0.0,412.365
3173,693,2,1,2,8,말레이시아, ,1,2,3,4,5,3,1,3,1,8,가족/친지,4,개별여행,9,4,4,5,4,4,4,5,4,4,3,4,4,4,4,4,1, , , , , , , , , , , , , , , , , , ,1, , , , , , , , , ,1,4,11,17,18,20,고궁/역사유적지방문,2,5,6,8,3,6,10,593.2901057,0.0,593.2901057
3214,750,2,0,1,8,말레이시아, ,1,2,2,3, ,6,5, , , ,가족/친지,4,개별여행,10,5,4,5,4,4,3,4,4,3,3,5,3,5,5,5,1, , , , , , , , , , , , , , , , , , ,1, , , , , , , , , ,1,5,6,1,17,7,고궁/역사유적지방문,4,4,5,7,2,4,17,78.015,0.0,78.015
3224,763,2,2,2,1,말레이시아, ,1,2,6,5,3,6,1,3,1,8,혼자,1,개별여행,5,5,4,4,5,5,4,5,5,5,5,5,4,5,5,5,1, , , , , , , , , , , , , , , , , , ,1, , , , , , , , , ,4,1,9,4,17,21,고궁/역사유적지방문,2,5,7,9,2,4,20,173.9853683,0.0,173.9853683
3225,764,1,1,2,2,말레이시아, ,1,2,2,3,5,8,1,1,3,4,가족/친지,3,개별여행,5,4,4,4,3,4,4,4,4,3,3,4,3,4,4,4,1, , , , , , , , , , , , , , , , , , ,1, , , , , , , , , ,5,4,1,18,17,1,자연경관감상,2,4,7,11,1,3,20,341.037,0.0,341.037
