,id,gender,age,edu,job,nat,other,count,month,info1,info2,info3,decision,object,mov1,mov2,mov3,member,number,tourtype,period,overal,sat1,sat2,sat3,sat4,sat5,sat6,sat7,sat8,sat9,sat10,bf_img,af_img,revisit,recom,district1,district2,district3,district4,district5,district6,district7,district8,district9,district10,district11,district12,district13,district14,district15,district16,district17,district18,district19,zone1,zone2,zone3,zone4,zone5,zone6,zone7,zone8,zone9,zone10,bestspot1,bestspot2,bestspot3,act1,act2,act3,bestact,accom,shop1,shop2,shop3,prd1,prd2,prd3,expense,card,cash
2557,1571,1,3,2,7,태국, ,1,1,1, , ,3,1,1,2,8,혼자,1,단체여행,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,4,8,9, , , , , , , , , , , , , , , ,1,2,3,4, , , , , , ,49,5,34,1,4,10,스포츠활동,1,7, , ,1,3,9,837.0,139.5,697.5
2558,1572,1,1,1,3,태국, ,1,1,4,1,3,4,1,1,3,4,가족/친지,2,단체여행,6,4,4,4,3,3,4,4,4,3,3,4,3,4,4,4,1, ,8,9, , , , , , , , , , , , , , , ,1, ,3,4, , , , , , ,28,49,5,17,2,1,쇼핑,1,1,7,9,5,10, ,558.0,0.0,558.0
2559,1573,2,4,2,7,태국, ,12,1,3,2,6,5,1,1,11,12,가족/친지,2,개별여행,6,5,5,5,4,4,4,5,5,4,3,5,4,5,5,5,1, , , , , , , , , , , , , , , , , , ,1, , , , , , , , , ,1,3,8,2,17,1,식도락,2,8,9, ,3,4,5,1283.4,446.4,837.0
2560,1575,2,2,2,12,태국, ,1,1,1, , ,6,1,2,5, ,직장동료,10,단체여행,6,5,4,4,4,4,4,5,5,5,5,5,4,5,5,5,1, ,8,9, , , , , , , , , , , , , , , ,1, ,3,4, , , , , , ,4,5,28,17,1,19,쇼핑,1,3,6,7,3,4,5,1001.61,443.61,558.0
2561,1576,2,1,2,3,태국, ,6,1,3,4,7,12,1,2,1, ,친구/연인,3,개별여행,8,5,3,5,5,5,5,5,5,5,5,5,5,5,4,5,1, , , , , , , , , , , , , , , , , , ,1, , , , , , , , , ,14,20,5,1,4,18,쇼핑,1,3,5,7,4,11,12,1311.3,669.6,641.7
2562,1577,2,1,2,7,태국, ,2,1,3,2,1,5,1,8,7,2,가족/친지,8,개별여행,4,5,5,5,5,5,5,5,5,5,5,5,4,5,4,4,1, , , , , , , , , , , , , , , , , , ,1, , , , , , , , , ,20,5,8,2,1,9,쇼핑,2,5,7,8,4,5,6,558.0,111.6,446.4
2563,1578,2,1,2,5,태국,20,1,1,3,5,2,4,1,1,2,4,친구/연인,4,개별여행,11,5,3,4,4,4,4,4,4,3,3,3,4,4,3,3,1, , , , , , , , , ,3, , , , , , , , ,1, , , , ,6, , , , ,11,92, ,7,1,9,테마파크,2,1,3,5,3,4,5,1339.2,502.2,837.0
2564,1579,2,3,3,7,태국, ,1,1,3,1,5,2,1,1,8,9,가족/친지,6,단체여행,4,4,4,5,5,4,4,5,4,4,4,5,4,4,4,4,1, ,8,9, , , , , , , , , , , , , , , ,1, ,3,4, , , , , , ,5,8,48,18,7,2,자연경관감상,1,2,3,7,5,8,10,1004.121,446.121,558.0
2565,1580,2,1,2,12,태국, ,1,1,1,2,4,6,1,2,4,5,친구/연인,8,단체여행,4,5,4,4,4,4,5,5,5,4,4,5,4,5,5,5,1, ,8, , , , , , , , , , , , , , , , ,1, ,3, , , , , , , ,4,5,32,4,9,20,테마파크,1,4,7, ,3,4,5,1171.8,55.8,1116.0
2566,1581,2,1,2,8,태국, ,1,1,3,2,4,2,1,13,1,8,친구/연인,3,개별여행,9,5,4,5,5,4,5,5,5,4,4,5,4,4,4,4,1, ,8,9, , , , , , , , , , , , , , , ,1, ,3,4, , , , , , ,50,51,5,2,11,1,레포츠활동,1,2,7,10,5,10,19,657.9107678,0.0,657.9107678
